player_id,firstName,lastName,pos_F,pos_D,pos_G,hand_R,hand_L
8476384,Max,Friberg,1,0,0,1,0
8470616,Ryan,Kesler,1,0,0,1,0
8473465,Jamie,McGinn,1,0,0,0,1
8475204,Brandon,Pirri,1,0,0,0,1
8471390,Mike,Santorelli,1,0,0,1,0
8475155,Simon,Despres,0,0,0,0,1
8476434,John,Gibson,0,0,1,0,1
8467423,Shawn,Horcoff,1,0,0,0,1
8475764,Cam,Fowler,0,0,0,0,1
8471418,Anton,Khudobin,0,0,1,0,1
8476474,Stefan,Noesen,1,0,0,1,0
8474102,David,Perron,1,0,0,1,0
8478137,Jiri,Sekac,1,0,0,0,1
8476116,Ryan,Garbutt,1,0,0,0,1
8474176,Carl,Hagelin,1,0,0,0,1
8469490,Tim,Jackman,1,0,0,1,0
8477941,Nick,Ritchie,1,0,0,0,1
8475958,Michael,Sgarbossa,1,0,0,0,1
8473485,Chris,Stewart,1,0,0,1,0
8473560,Korbinian,Holzer,0,0,0,1,0
8470886,Clayton,Stoner,0,0,0,0,1
8475222,Sami,Vatanen,0,0,0,1,0
8475883,Frederik,Andersen,0,0,1,0,1
8475780,Chris,Wagner,1,0,0,1,0
8469598,Kevin,Bieksa,0,0,0,1,0
8471699,Andrew,Cogliano,1,0,0,0,1
8475164,Jakob,Silfverberg,1,0,0,1,0
8476854,Hampus,Lindholm,0,0,0,0,1
8470612,Ryan,Getzlaf,1,0,0,1,0
8474034,Pat,Maroon,1,0,0,0,1
8470621,Corey,Perry,1,0,0,1,0
8476483,Rickard,Rakell,1,0,0,1,0
8470775,Nate,Thompson,1,0,0,0,1
8476158,Harry,Zolnierczyk,1,0,0,0,1
8477447,Shea,Theodore,0,0,0,0,1
8476312,Josh,Manson,0,0,0,1,0
8471703,Steve,Downie,1,0,0,1,0
8478137,Jiri,Sekac,1,0,0,0,1
8467338,Alex,Tanguay,1,0,0,0,1
8476473,Connor,Murphy,0,0,0,1,0
8478999,Niklas ,Treutle,0,0,1,0,1
8473722,John,Scott,1,0,0,0,1
8474554,Eric,Selleck,1,0,0,0,1
8476403,Klas,Dahlbeck,0,0,0,0,1
8475206,Stefan,Elliott,0,0,0,1,0
8474005,Alex,Grant,0,0,0,1,0
8471269,Nicklas,Grossmann,0,0,0,0,1
8475194,Philip,Samuelsson,0,0,0,0,1
8474571,Mikkel,Boedker,1,0,0,0,1
8475414,Craig,Cunningham,1,0,0,1,0
8462038,Shane,Doan,1,0,0,1,0
8477503,Max,Domi,1,0,0,0,1
8471231,Kyle,Chipchura,1,0,0,0,1
8477715,Tyler,Gaudet,1,0,0,0,1
8471691,Martin,Hanzal,1,0,0,0,1
8474628,Michael,Stone,0,0,0,1,0
8474138,Dustin,Jeffrey,1,0,0,0,1
8475749,Christian,Thomas,1,0,0,1,0
8475246,Kevin,Connauton,0,0,0,0,1
8469760,Zbynek,Michalek,0,0,0,1,0
8475839,Louis,Domingue,0,0,1,1,0
8469608,Mike,Smith,0,0,1,0,1
8477407,Anthony,Duclair,1,0,0,0,1
8476921,Jordan,Martinook,1,0,0,0,1
8478928,Sergei,Plotnikov,1,0,0,0,1
8476356,Tobias,Rieder,1,0,0,0,1
8471856,Joe,Vitale,1,0,0,1,0
8474765,Anders,Lindback,0,0,1,0,1
8474588,Viktor,Tikhonov,1,0,0,1,0
8475171,Oliver,Ekman-Larsson,0,0,0,0,1
8477460,Laurent,Dauphin,1,0,0,0,1
8470159,Boyd,Gordon,1,0,0,1,0
8470755,Brad,Richardson,1,0,0,0,1
8468535,Antoine,Vermette,1,0,0,0,1
8475797,Jarred,Tinordi,0,0,0,0,1
8478569,Noel,Acciari,1,0,0,1,0
8478564,Joonas,Kemppainen,1,0,0,0,1
8471695,Tuukka,Rask,0,0,1,0,1
8474625,Jimmy,Hayes,1,0,0,1,0
8476435,Alex,Khokhlachev,1,0,0,0,1
8471276,David,Krejci,1,0,0,1,0
8476191,Kevan,Miller,0,0,0,1,0
8475902,Zach,Trotman,0,0,0,1,0
8473492,Matt,Beleskey,1,0,0,0,1
8475157,Landon,Ferraro,1,0,0,1,0
8476495,Seth,Griffith,1,0,0,1,0
8469619,Dennis,Seidenberg,0,0,0,0,1
8470638,Patrice,Bergeron,1,0,0,1,0
8471717,Adam,McQuaid,0,0,0,1,0
8475727,Ryan,Spooner,1,0,0,0,1
8475625,Matt,Irwin,0,0,0,0,1
8476525,Colin,Miller,0,0,0,1,0
8476476,Joe,Morrow,0,0,0,0,1
8475292,Tyler,Randell,1,0,0,1,0
8474736,Zac,Rinaldo,1,0,0,0,1
8478366,Frank,Vatrano,1,0,0,0,1
8465009,Zdeno,Chara,0,0,0,0,1
8474019,Tommy,Cross,0,0,0,0,1
8476792,Torey,Krug,0,0,0,0,1
8475792,Brett,Connolly,1,0,0,1,0
8467967,Chris,Kelly,1,0,0,0,1
8468639,John-Michael,Liles,0,0,0,0,1
8470626,Loui,Eriksson,1,0,0,0,1
8473419,Brad,Marchand,1,0,0,0,1
8477956,David,Pastrnak,1,0,0,1,0
8470740,Lee,Stempniak,1,0,0,1,0
8470171,Max,Talbot,1,0,0,0,1
8475361,Jonas,Gustavsson,0,0,1,0,1
8476401,Daniel,Catenacci,1,0,0,0,1
8475220,Marcus,Foligno,1,0,0,0,1
8478542,Evan,Rodrigues,1,0,0,1,0
8475158,Ryan,O'Reilly,1,0,0,0,1
8474567,Zach,Bogosian,0,0,0,1,0
8477499,Rasmus,Ristolainen,0,0,0,1,0
8477244,Chad,Ruhwedel,0,0,0,1,0
8475215,Robin,Lehner,0,0,1,0,1
8467407,Brian,Gionta,1,0,0,1,0
8476931,Jake,McCabe,0,0,0,0,1
8473426,Mike,Weber,0,0,0,0,1
8473434,Chad,Johnson,0,0,1,0,1
8476309,Jason,Kasdorf,0,0,1,0,1
8467330,David,Legwand,1,0,0,0,1
8477213,Tim,Schaller,1,0,0,0,1
8469470,Carlo,Colaiacovo,0,0,0,0,1
8478403,Jack,Eichel,1,0,0,1,0
8474589,Tyler,Ennis,1,0,0,0,1
8477392,Hudson,Fasching,1,0,0,1,0
8476878,Zemgus,Girgensons,1,0,0,0,1
8475728,Johan,Larsson,1,0,0,0,1
8479268,Casey,Nelson,0,0,0,1,0
8475235,Nicolas,Deslauriers,1,0,0,0,1
8470852,Matt,Moulson,1,0,0,0,1
8471811,Cal,O'Reilly,1,0,0,0,1
8477933,Sam,Reinhart,1,0,0,1,0
8470324,Josh,Gorges,0,0,0,0,1
8475796,Mark,Pysyk,0,0,0,1,0
8477473,Justin,Bailey,1,0,0,1,0
8475169,Evander,Kane,1,0,0,0,1
8473465,Jamie,McGinn,1,0,0,0,1
8476766,Cole,Schneider,1,0,0,0,1
8475321,Phil,Varone,1,0,0,0,1
8471742,Cody,Franson,0,0,0,1,0
8476999,Linus,Ullmark,0,0,1,0,1
8475650,Brandon,Bollig,1,0,0,0,1
8477486,Emile,Poirier,1,0,0,0,1
8476279,Jyrki,Jokipakka,0,0,0,0,1
8478562,Jakub,Nakladal,0,0,0,1,0
8471222,Ladislav,Smid,0,0,0,0,1
8473564,Michael,Frolik,1,0,0,0,1
8476440,Markus,Granlund,1,0,0,0,1
8475878,Freddie,Hamilton,1,0,0,1,0
8471664,Mason,Raymond,1,0,0,0,1
8474683,Derek,Grant,1,0,0,0,1
8476967,Brett,Kulak,0,0,0,0,1
8473404,Niklas,Backstrom,0,0,1,0,1
8473972,Jonas,Hiller,0,0,1,1,0
8475844,Kenny,Agostino,1,0,0,0,1
8474150,Mikael,Backlund,1,0,0,0,1
8477935,Sam,Bennett,1,0,0,0,1
8474642,Lance,Bouma,1,0,0,0,1
8476505,Turner,Elson,1,0,0,0,1
8474673,TJ,Brodie,0,0,0,0,1
8470966,Mark,Giordano,0,0,0,0,1
8478430,Oliver,Kylington,0,0,0,0,1
8476890,Patrick,Sieloff,0,0,0,0,1
8469770,Dennis,Wideman,0,0,0,1,0
8476346,Johnny,Gaudreau,1,0,0,0,1
8477903,Garnet,Hathaway,1,0,0,1,0
8477497,Sean,Monahan,1,0,0,0,1
8475213,Drew,Shore,1,0,0,1,0
8474577,Joe,Colborne,1,0,0,0,1
8470201,Jiri,Hudler,1,0,0,0,1
8477591,Josh,Jooris,1,0,0,1,0
8471729,Kris,Russell,0,0,0,0,1
8476452,Tyler,Wotherspoon,0,0,0,0,1
