player_id,firstName,lastName,pos_F,pos_D,pos_G,hand_R,hand_L
8470654,Maxim,Lapierre,1,0,0,1,0
8457981,Teemu,Selanne,1,0,0,1,0
8470147,Curtis,McElhinney,0,0,1,0,1
8474009,Nick,Bonino,1,0,0,0,1
8471231,Kyle,Chipchura,1,0,0,0,1
8464984,Josh,Green,1,0,0,0,1
8471676,Bobby,Ryan,1,0,0,1,0
8468515,Brad,Winchester,1,0,0,0,1
8471978,Brett,Festerling,0,0,0,0,1
8475764,Cam,Fowler,0,0,0,0,1
8474579,Luca,Sbisa,0,0,0,0,1
8473492,Matt,Beleskey,1,0,0,0,1
8473646,Ryan,Carter,1,0,0,0,1
8469672,Aaron,Voros,1,0,0,0,1
8465042,Toni,Lydman,0,0,0,0,1
8470867,Troy,Bodie,1,0,0,1,0
8470612,Ryan,Getzlaf,1,0,0,1,0
8459587,Todd,Marchant,1,0,0,0,1
8474646,Brandon,McMillan,1,0,0,0,1
8467393,Jarkko,Ruutu,1,0,0,0,1
8475105,Dan,Sexton,1,0,0,1,0
8469992,Sheldon,Brookbank,0,0,0,1,0
8470996,Danny,Syvret,0,0,0,0,1
8459442,Saku,Koivu,1,0,0,0,1
8470207,Joffrey,Lupul,1,0,0,1,0
8470621,Corey,Perry,1,0,0,1,0
8467400,Francois,Beauchemin,0,0,0,0,1
8468598,Lubomir,Visnovsky,0,0,0,0,1
8468534,Andreas,Lilja,0,0,0,0,1
8471705,Brendan,Mikkelson,0,0,0,0,1
8469548,Ray,Emery,0,0,1,0,1
8473972,Jonas,Hiller,0,0,1,1,0
8468095,George,Parros,1,0,0,1,0
8466144,Paul,Mara,0,0,0,0,1
8474194,Timo,Pielmeier,0,0,1,0,1
8467844,Jason,Blake,1,0,0,0,1
8475151,Kyle,Palmieri,1,0,0,1,0
8467304,Andy,Sutton,0,0,0,0,1
8468540,Dan,Ellis,0,0,1,0,1
8471238,Rob,Schremp,1,0,0,0,1
8471218,Blake,Wheeler,1,0,0,1,0
8471715,Ondrej,Pavelec,0,0,1,0,1
8475169,Evander,Kane,1,0,0,0,1
8470321,Patrick,Rissmiller,1,0,0,0,1
8470289,Jim,Slater,1,0,0,0,1
8470828,Toby,Enstrom,0,0,0,0,1
8470578,Freddy,Meyer,0,0,0,0,1
8471697,Niclas,Bergfors,1,0,0,1,0
8470741,Nigel,Dawes,1,0,0,0,1
8474146,Spencer,Machacek,1,0,0,1,0
8474567,Zach,Bogosian,0,0,0,1,0
8462176,Brent,Sopel,0,0,0,1,0
8475788,Alexander,Burmistrov,1,0,0,0,1
8462041,Radek,Dvorak,1,0,0,1,0
8460556,Freddy,Modin,1,0,0,0,1
8470618,Anthony,Stewart,1,0,0,1,0
