player_id,firstName,lastName,pos_F,pos_D,pos_G,hand_R,hand_L
8474683,Derek,Grant,1,0,0,0,1
8481533,Trevor,Zegras,1,0,0,0,1
8481122,Simon,Benoit,0,0,0,0,1
8480843,Lukas,Dostal,0,0,1,0,1
8476932,Anthony,Stolarz,0,0,1,0,1
8470612,Ryan,Getzlaf,1,0,0,1,0
8480870,Bo,Groulx,1,0,0,0,1
8477947,Sonny,Milano,1,0,0,0,1
8479351,Sam,Steel,1,0,0,0,1
8480031,Maxime,Comtois,1,0,0,0,1
8475235,Nicolas,Deslauriers,1,0,0,0,1
8477210,Buddy,Robinson,1,0,0,1,0
8478866,Dominik,Simon,1,0,0,0,1
8481530,Brayden,Tracey,1,0,0,0,1
8475764,Cam,Fowler,0,0,0,0,1
8478425,Brendan,Guhle,0,0,0,0,1
8476854,Hampus,Lindholm,0,0,0,0,1
8480001,Urho,Vaakanainen,0,0,0,0,1
8475842,Sam,Carrick,1,0,0,1,0
8476312,Josh,Manson,0,0,0,1,0
8474688,Greg,Pateryn,0,0,0,1,0
8474031,Kevin,Shattenkirk,0,0,0,1,0
8476434,John,Gibson,0,0,1,0,1
8479968,Vinni,Lettieri,1,0,0,1,0
8476483,Rickard,Rakell,1,0,0,1,0
8482745,Mason,McTavish,1,0,0,0,1
8475164,Jakob,Silfverberg,1,0,0,1,0
8478873,Troy,Terry,1,0,0,1,0
8481003,Hunter,Drew,0,0,0,1,0
8474641,Adam,Henrique,1,0,0,0,1
8481815,Bryce,Kindopp,1,0,0,1,0
8479933,Gerry,Mayhew,1,0,0,1,0
8482150,Jacob,Perreault,1,0,0,1,0
8482142,Jamie,Drysdale,0,0,0,1,0
8478491,Jacob,Larsson,0,0,0,0,1
8477205,Andrej,Sustr,0,0,0,1,0
8480591,Thomas,Hodges,0,0,1,0,1
8479944,Zachary,Aston-Reese,1,0,0,0,1
8479368,Max,Jones,1,0,0,0,1
8480806,Isac,Lundestrom,1,0,0,0,1
8476982,Danny,O'Regan,1,0,0,1,0
8479372,Joshua,Mahura,0,0,0,0,1
8477392,Hudson,Fasching,1,0,0,1,0
8473548,Phil,Kessel,1,0,0,1,0
8475728,Johan,Larsson,1,0,0,0,1
8481609,Vladislav,Kolyachonok,0,0,0,0,1
8471873,Anton,Stralman,0,0,0,1,0
8479619,Michael,Carcone,1,0,0,0,1
8478474,Lawson,Crouse,1,0,0,0,1
8477941,Nick,Ritchie,1,0,0,0,1
8478476,Kyle,Capobianco,0,0,0,0,1
8479345,Jakob,Chychrun,0,0,0,0,1
8481599,Victor,Soderstrom,0,0,0,1,0
8479982,Conor,Timmins,0,0,0,1,0
8480373,Josef,Korenar,0,0,1,0,1
8477070,Liam,O'Brien,1,0,0,0,1
8480979,Nate,Smith,1,0,0,1,0
8478062,Dysin,Mayo,0,0,0,1,0
8482655,J.J.,Moser,0,0,0,0,1
8474667,Harri,Sateri,0,0,1,0,1
8475809,Scott,Wedgewood,0,0,1,0,1
8476851,Alex,Galchenyuk,1,0,0,0,1
8479343,Clayton,Keller,1,0,0,0,1
8471217,Andrew,Ladd,1,0,0,0,1
8476906,Shayne,Gostisbehere,0,0,0,0,1
8476288,Ryan,Dzingel,1,0,0,0,1
8476436,Dmitrij,Jaskin,1,0,0,0,1
8481711,Matias,Maccelli,1,0,0,0,1
8481031,Ivan,Prosvetov,0,0,1,0,1
8478432,Christian,Fischer,1,0,0,1,0
8477951,Nick,Schmaltz,1,0,0,1,0
8475622,Carter,Hutton,0,0,1,0,1
8476329,Travis,Boyd,1,0,0,1,0
8470626,Loui,Eriksson,1,0,0,0,1
8478147,Bokondji,Imama,1,0,0,0,1
8480890,Jan,Jenik,1,0,0,0,1
8480855,Jack,McBain,1,0,0,0,1
8474062,Riley,Nash,1,0,0,1,0
8474849,Antoine,Roussel,1,0,0,0,1
8474291,Jay,Beagle,1,0,0,1,0
8480849,Barrett,Hayton,1,0,0,0,1
8481827,Ben,McCartney,1,0,0,0,1
8478480,Blake,Speers,1,0,0,1,0
8479341,Cam,Dineen,0,0,0,0,1
8480950,Ilya,Lyubushkin,0,0,0,1,0
8478872,Karel,Vejmelka,0,0,1,1,0
8477508,Curtis,Lazar,1,0,0,1,0
8477956,David,Pastrnak,1,0,0,1,0
8475225,Craig,Smith,1,0,0,1,0
8477384,Joshua,Brown,0,0,0,1,0
8470638,Patrice,Bergeron,1,0,0,1,0
8476396,Steven,Fogarty,1,0,0,1,0
8473419,Brad,Marchand,1,0,0,0,1
8477365,Connor,Clifton,0,0,0,1,0
8475762,Derek,Forbort,0,0,0,0,1
8479325,Charlie,McAvoy,0,0,0,1,0
8475186,John,Moore,0,0,0,0,1
8478415,Jakub,Zboril,0,0,0,0,1
8476999,Linus,Ullmark,0,0,1,0,1
8476891,Matt,Grzelcyk,0,0,0,0,1
8476854,Hampus,Lindholm,0,0,0,0,1
8480280,Jeremy,Swayman,0,0,1,0,1
8477320,Anton,Blidh,1,0,0,0,1
8478498,Jake,DeBrusk,1,0,0,0,1
8475287,Erik,Haula,1,0,0,0,1
8483397,Marc,McLaughlin,1,0,0,1,0
8475791,Taylor,Hall,1,0,0,0,1
8480901,Karson,Kuhlman,1,0,0,1,0
8482072,Jack,Ahcan,0,0,0,0,1
8477343,Tyler,Lewington,0,0,0,1,0
8480001,Urho,Vaakanainen,0,0,0,0,1
8471695,Tuukka,Rask,0,0,1,0,1
8473422,Nick,Foligno,1,0,0,0,1
8482834,Jesper,Froden,1,0,0,1,0
8479546,Oskar,Steen,1,0,0,1,0
8480021,Jack,Studnicka,1,0,0,1,0
8475780,Chris,Wagner,1,0,0,1,0
8476422,Mike,Reilly,0,0,0,0,1
8475745,Charlie,Coyle,1,0,0,1,0
8479365,Trent,Frederic,1,0,0,0,1
8477931,Tomas,Nosek,1,0,0,0,1
8478443,Brandon,Carlo,0,0,0,1,0
8481528,Dylan,Cozens,1,0,0,1,0
8481522,Peyton,Krebs,1,0,0,0,1
8480807,Mattias,Samuelsson,0,0,0,0,1
8475236,Cody,Eakin,1,0,0,0,1
8478109,Victor,Olofsson,1,0,0,0,1
8480196,Jacob,Bryson,0,0,0,0,1
8479289,Ethan,Prow,0,0,0,1,0
8475920,Michael,Houser,0,0,1,0,1
8478075,Anders,Bjork,1,0,0,0,1
8479465,Drake,Caggiula,1,0,0,0,1
8476878,Zemgus,Girgensons,1,0,0,0,1
8476994,Vinnie,Hinostroza,1,0,0,1,0
8479999,Casey,Mittelstadt,1,0,0,0,1
8473449,Kyle,Okposo,1,0,0,1,0
8477949,Alex,Tuch,1,0,0,1,0
8479578,Casey,Fitzgerald,0,0,0,1,0
8476876,Malcolm,Subban,0,0,1,0,1
8482175,JJ,Peterka,1,0,0,0,1
8482097,Jack,Quinn,1,0,0,1,0
8479420,Tage,Thompson,1,0,0,1,0
8480839,Rasmus,Dahlin,0,0,0,0,1
8476525,Colin,Miller,0,0,0,1,0
8478846,Christian,Wolanin,0,0,0,0,1
8477180,Aaron,Dell,0,0,1,0,1
8477401,John,Hayden,1,0,0,1,0
8476873,Mark,Jankowski,1,0,0,0,1
8479419,Brett,Murray,1,0,0,0,1
8482671,Owen,Power,0,0,0,0,1
8479335,Rasmus,Asplund,1,0,0,0,1
8482061,Brandon,Biro,1,0,0,0,1
8481626,Arttu,Ruotsalainen,1,0,0,0,1
8475784,Jeff,Skinner,1,0,0,0,1
8477355,Will,Butcher,0,0,0,0,1
8477462,Robert,Hagg,0,0,0,0,1
8480035,Henri,Jokiharju,0,0,0,1,0
8475796,Mark,Pysyk,0,0,0,1,0
8467950,Craig,Anderson,0,0,1,0,1
8480045,Ukko-Pekka,Luukkonen,0,0,1,0,1
8477974,Ryan,MacInnis,1,0,0,0,1
8474682,Dustin,Tokarski,0,0,1,0,1
8479346,Dillon,Dube,1,0,0,0,1
8473473,Milan,Lucic,1,0,0,0,1
8478233,Andrew,Mangiapane,1,0,0,0,1
8482067,Connor,Mackey,0,0,0,0,1
8476346,Johnny,Gaudreau,1,0,0,0,1
8475726,Tyler,Toffoli,1,0,0,1,0
8474593,Jacob,Markstrom,0,0,1,0,1
8476399,Blake,Coleman,1,0,0,0,1
