player_id,firstName,lastName,pos_F,pos_D,pos_G,hand_R,hand_L
8471371,Mike,Brown,1,0,0,1,0
8459587,Todd,Marchant,1,0,0,0,1
8471229,Petteri,Nokelainen,1,0,0,1,0
8471676,Bobby,Ryan,1,0,0,1,0
8466145,Nick,Boynton,0,0,0,1,0
8458519,Aaron,Ward,0,0,0,1,0
8470867,Troy,Bodie,1,0,0,1,0
8471231,Kyle,Chipchura,1,0,0,0,1
8470207,Joffrey,Lupul,1,0,0,1,0
8462044,Jean-Sebastien,Giguere,0,0,1,0,1
8473492,Matt,Beleskey,1,0,0,0,1
8473646,Ryan,Carter,1,0,0,0,1
8468095,George,Parros,1,0,0,1,0
8471705,Brendan,Mikkelson,0,0,0,0,1
8470136,Nathan,Oystrick,0,0,0,0,1
8474579,Luca,Sbisa,0,0,0,0,1
8473682,Andrew,Ebbett,1,0,0,0,1
8459442,Saku,Koivu,1,0,0,0,1
8457981,Teemu,Selanne,1,0,0,1,0
8470309,Ryan,Whitney,0,0,0,0,1
8469543,Evgeny,Artyukhin,1,0,0,0,1
8475085,MacGregor,Sharp,1,0,0,0,1
8469992,Sheldon,Brookbank,0,0,0,1,0
8470222,James,Wisniewski,0,0,0,1,0
8473972,Jonas,Hiller,0,0,1,1,0
8470147,Curtis,McElhinney,0,0,1,0,1
8467844,Jason,Blake,1,0,0,0,1
8474009,Nick,Bonino,1,0,0,0,1
8466260,Kyle,Calder,1,0,0,0,1
8470299,Erik,Christensen,1,0,0,0,1
8470612,Ryan,Getzlaf,1,0,0,1,0
8458517,Scott,Niedermayer,0,0,0,0,1
8468598,Lubomir,Visnovsky,0,0,0,0,1
8470621,Corey,Perry,1,0,0,1,0
8475105,Dan,Sexton,1,0,0,1,0
8470192,Steve,Eminger,0,0,0,1,0
8471978,Brett,Festerling,0,0,0,0,1
8456887,Vyacheslav,Kozlov,1,0,0,0,1
8470667,Clarke,MacArthur,1,0,0,0,1
8469543,Evgeny,Artyukhin,1,0,0,0,1
8460720,Eric,Boulton,1,0,0,0,1
8472379,Tim,Stapleton,1,0,0,1,0
8465210,Pavel,Kubina,0,0,0,1,0
8473459,Arturs,Kulda,0,0,0,0,1
8469665,Johnny,Oduya,0,0,0,0,1
8469454,Ilya,Kovalchuk,1,0,0,1,0
8466392,Todd,White,1,0,0,0,1
8466202,Maxim,Afinogenov,1,0,0,0,1
8469501,Chris,Thorburn,1,0,0,1,0
8471223,Boris,Valabik,0,0,0,0,1
8471715,Ondrej,Pavelec,0,0,1,0,1
8467353,Nik,Antropov,1,0,0,0,1
8473412,Bryan,Little,1,0,0,1,0
8446053,Chris,Chelios,0,0,0,1,0
8469488,Mark,Popovic,0,0,0,0,1
8474557,Anssi,Salmela,0,0,0,0,1
8469474,Colby,Armstrong,1,0,0,1,0
8471697,Niclas,Bergfors,1,0,0,1,0
8475169,Evander,Kane,1,0,0,0,1
8464967,Marty,Reasoner,1,0,0,0,1
8468493,Ron,Hainsey,0,0,0,0,1
8469575,Christoph,Schubert,0,0,0,0,1
8471514,Rich,Peverley,1,0,0,1,0
8470289,Jim,Slater,1,0,0,0,1
8474567,Zach,Bogosian,0,0,0,1,0
8470828,Toby,Enstrom,0,0,0,0,1
