player_id,firstName,lastName,pos_F,pos_D,pos_G,hand_R,hand_L
8481517,Brett,Leason,1,0,0,1,0
8478873,Troy,Terry,1,0,0,1,0
8481605,Jackson,LaCombe,0,0,0,0,1
8478841,Colton,White,0,0,0,0,1
8480031,Maxime,Comtois,1,0,0,0,1
8481754,Nikita,Nesterenko,1,0,0,0,1
8478366,Frank,Vatrano,1,0,0,0,1
8481122,Simon,Benoit,0,0,0,0,1
8475179,Dmitry,Kulikov,0,0,0,0,1
8476932,Anthony,Stolarz,0,0,1,0,1
8480870,Bo,Groulx,1,0,0,0,1
8476934,Brock,McGinn,1,0,0,0,1
8483630,Pavol,Regenda,1,0,0,0,1
8481533,Trevor,Zegras,1,0,0,0,1
8481563,Drew,Helleson,0,0,0,1,0
8480467,Austin,Strand,0,0,0,1,0
8474641,Adam,Henrique,1,0,0,0,1
8474031,Kevin,Shattenkirk,0,0,0,1,0
8475842,Sam,Carrick,1,0,0,1,0
8480806,Isac,Lundestrom,1,0,0,0,1
8475164,Jakob,Silfverberg,1,0,0,1,0
8476458,Ryan,Strome,1,0,0,1,0
8476470,Nathan,Beaulieu,0,0,0,0,1
8480042,Olle,Eriksson Ek,0,0,1,0,1
8478446,Glenn,Gawdin,1,0,0,1,0
8474683,Derek,Grant,1,0,0,0,1
8479368,Max,Jones,1,0,0,0,1
8482745,Mason,McTavish,1,0,0,0,1
8475906,John,Klingberg,0,0,0,1,0
8480843,Lukas,Dostal,0,0,1,0,1
8476434,John,Gibson,0,0,1,0,1
8475764,Cam,Fowler,0,0,0,0,1
8480001,Urho,Vaakanainen,0,0,0,0,1
8477993,Justin,Kirkland,1,0,0,0,1
8477126,Jayson,Megna,1,0,0,1,0
8482142,Jamie,Drysdale,0,0,0,1,0
8476449,Scott,Harrington,0,0,0,0,1
8476439,Brett,Ritchie,1,0,0,1,0
8479345,Jakob,Chychrun,0,0,0,0,1
8478062,Dysin,Mayo,0,0,0,1,0
8478971,Connor,Ingram,0,0,1,0,1
8479619,Michael,Carcone,1,0,0,0,1
8478432,Christian,Fischer,1,0,0,1,0
8483597,Milos,Kelemen,1,0,0,0,1
8477951,Nick,Schmaltz,1,0,0,1,0
8481599,Victor,Soderstrom,0,0,0,1,0
8479442,Troy,Stecher,0,0,0,1,0
8477384,Joshua,Brown,0,0,0,1,0
8476906,Shayne,Gostisbehere,0,0,0,0,1
8481609,Vladislav,Kolyachonok,0,0,0,0,1
8477460,Laurent,Dauphin,1,0,0,0,1
8479982,Conor,Timmins,0,0,0,1,0
8478872,Karel,Vejmelka,0,0,1,1,0
8475760,Nick,Bjugstad,1,0,0,1,0
8476329,Travis,Boyd,1,0,0,1,0
8478474,Lawson,Crouse,1,0,0,0,1
8480849,Barrett,Hayton,1,0,0,0,1
8475178,Zack,Kassian,1,0,0,1,0
8479343,Clayton,Keller,1,0,0,0,1
8477941,Nick,Ritchie,1,0,0,0,1
8480979,Nate,Smith,1,0,0,1,0
8482067,Connor,Mackey,0,0,0,0,1
8482655,J.J.,Moser,0,0,0,0,1
8481711,Matias,Maccelli,1,0,0,0,1
8480855,Jack,McBain,1,0,0,0,1
8477070,Liam,O'Brien,1,0,0,0,1
8480891,Michael,Kesselring,0,0,0,1,0
8481031,Ivan,Prosvetov,0,0,1,0,1
8477520,Jean-Sebastien,Dea,1,0,0,1,0
8482699,Dylan,Guenther,1,0,0,1,0
8480890,Jan,Jenik,1,0,0,0,1
8479976,Juuso,Valimaki,0,0,0,0,1
8478147,Bokondji,Imama,1,0,0,0,1
8475747,Patrik,Nemeth,0,0,0,0,1
8470638,Patrice,Bergeron,1,0,0,1,0
8479365,Trent,Frederic,1,0,0,0,1
8479968,Vinni,Lettieri,1,0,0,1,0
8478443,Brandon,Carlo,0,0,0,1,0
8477365,Connor,Clifton,0,0,0,1,0
8479325,Charlie,McAvoy,0,0,0,1,0
8479252,Dan,Renouf,0,0,0,0,1
8480021,Jack,Studnicka,1,0,0,1,0
8476941,Connor,Carrick,0,0,0,1,0
8475791,Taylor,Hall,1,0,0,0,1
8478401,Pavel,Zacha,1,0,0,0,1
8476854,Hampus,Lindholm,0,0,0,0,1
8480280,Jeremy,Swayman,0,0,1,0,1
8478421,A.J.,Greer,1,0,0,0,1
8480880,Jakub,Lauko,1,0,0,0,1
8477956,David,Pastrnak,1,0,0,1,0
8475225,Craig,Smith,1,0,0,1,0
8479546,Oskar,Steen,1,0,0,1,0
8476234,Keith,Kinkaid,0,0,1,0,1
8471276,David,Krejci,1,0,0,1,0
8473419,Brad,Marchand,1,0,0,0,1
8476422,Mike,Reilly,0,0,0,0,1
8476999,Linus,Ullmark,0,0,1,0,1
8475745,Charlie,Coyle,1,0,0,1,0
8473422,Nick,Foligno,1,0,0,0,1
8477903,Garnet,Hathaway,1,0,0,1,0
8477931,Tomas,Nosek,1,0,0,0,1
8475200,Dmitry,Orlov,0,0,0,0,1
8471873,Anton,Stralman,0,0,0,1,0
8477479,Tyler,Bertuzzi,1,0,0,0,1
8478498,Jake,DeBrusk,1,0,0,0,1
8479533,Joona,Koppanen,1,0,0,0,1
8475762,Derek,Forbort,0,0,0,0,1
8478415,Jakub,Zboril,0,0,0,0,1
8483397,Marc,McLaughlin,1,0,0,1,0
8475780,Chris,Wagner,1,0,0,1,0
8476891,Matt,Grzelcyk,0,0,0,0,1
8482097,Jack,Quinn,1,0,0,1,0
8480950,Ilya,Lyubushkin,0,0,0,1,0
8480807,Mattias,Samuelsson,0,0,0,0,1
8479999,Casey,Mittelstadt,1,0,0,0,1
8482175,JJ,Peterka,1,0,0,0,1
8481751,Lukas,Rousek,1,0,0,0,1
8480196,Jacob,Bryson,0,0,0,0,1
8480045,Ukko-Pekka,Luukkonen,0,0,1,0,1
8478075,Anders,Bjork,1,0,0,0,1
8476994,Vinnie,Hinostroza,1,0,0,1,0
8477949,Alex,Tuch,1,0,0,1,0
8479388,Riley,Stillman,0,0,0,0,1
8479335,Rasmus,Asplund,1,0,0,0,1
8473449,Kyle,Okposo,1,0,0,1,0
8475784,Jeff,Skinner,1,0,0,0,1
8480839,Rasmus,Dahlin,0,0,0,0,1
8482671,Owen,Power,0,0,0,0,1
8467950,Craig,Anderson,0,0,1,0,1
8482221,Devon,Levi,0,0,1,0,1
8476878,Zemgus,Girgensons,1,0,0,0,1
8478413,Jordan,Greenway,1,0,0,0,1
8481522,Peyton,Krebs,1,0,0,0,1
8479602,Jeremy,Davies,0,0,0,0,1
8481528,Dylan,Cozens,1,0,0,1,0
8479370,Tyson,Jost,1,0,0,0,1
8479420,Tage,Thompson,1,0,0,1,0
8479578,Casey,Fitzgerald,0,0,0,1,0
8479348,Kale,Clague,0,0,0,0,1
8477480,Eric,Comrie,0,0,1,0,1
8478109,Victor,Olofsson,1,0,0,0,1
8475772,Riley,Sheahan,1,0,0,0,1
8480035,Henri,Jokiharju,0,0,0,1,0
8480935,Lawrence,Pilut,0,0,0,0,1
8476456,Jonathan,Huberdeau,1,0,0,0,1
8475172,Nazem,Kadri,1,0,0,0,1
8473453,Trevor,Lewis,1,0,0,1,0
8473473,Milan,Lucic,1,0,0,0,1
8479291,Kevin,Rooney,1,0,0,0,1
8482652,Walker,Duehr,1,0,0,1,0
8481592,Jakob,Pelletier,1,0,0,0,1
8479547,Matthew,Phillips,1,0,0,1,0
8475726,Tyler,Toffoli,1,0,0,1,0
8480084,Nick,DeSimone,0,0,0,1,0
8478396,Noah,Hanifin,0,0,0,0,1
8479442,Troy,Stecher,0,0,0,1,0
8474593,Jacob,Markstrom,0,0,1,0,1
8478502,Dennis,Gilbert,0,0,0,0,1
8477507,Nikita,Zadorov,0,0,0,0,1
8478435,Dan,Vladar,0,0,1,0,1
