player_id,firstName,lastName,pos_F,pos_D,pos_G,hand_R,hand_L
8473986,Alex,Killorn,1,0,0,0,1
8480806,Isac,Lundestrom,1,0,0,0,1
8476458,Ryan,Strome,1,0,0,1,0
8481533,Trevor,Zegras,1,0,0,0,1
8480184,Gustav,Lindström,0,0,0,1,0
8475164,Jakob,Silfverberg,1,0,0,1,0
8481605,Jackson,LaCombe,0,0,0,0,1
8475842,Sam,Carrick,1,0,0,1,0
8480870,Bo,Groulx,1,0,0,0,1
8481517,Brett,Leason,1,0,0,1,0
8480001,Urho,Vaakanainen,0,0,0,0,1
8479368,Max,Jones,1,0,0,0,1
8476934,Brock,McGinn,1,0,0,0,1
8482745,Mason,McTavish,1,0,0,0,1
8475764,Cam,Fowler,0,0,0,0,1
8480950,Ilya,Lyubushkin,0,0,0,1,0
8480843,Lukas,Dostal,0,0,1,0,1
8474641,Adam,Henrique,1,0,0,0,1
8475462,Radko,Gudas,0,0,0,1,0
8478873,Troy,Terry,1,0,0,1,0
8477527,Ross,Johnston,1,0,0,0,1
8478366,Frank,Vatrano,1,0,0,0,1
8483490,Pavel,Mintyukov,0,0,0,0,1
8476434,John,Gibson,0,0,1,0,1
8484153,Leo,Carlsson,1,0,0,0,1
8481711,Matias,Maccelli,1,0,0,0,1
8477070,Liam,O'Brien,1,0,0,0,1
8479343,Clayton,Keller,1,0,0,0,1
8475722,Jason,Zucker,1,0,0,0,1
8477384,Josh,Brown,0,0,0,1,0
8476856,Matt,Dumba,0,0,0,1,0
8479976,Juuso,Valimaki,0,0,0,0,1
8475760,Nick,Bjugstad,1,0,0,1,0
8478474,Lawson,Crouse,1,0,0,0,1
8480855,Jack,McBain,1,0,0,0,1
8480008,Adam,Ruzicka,1,0,0,0,1
8482655,J.J.,Moser,0,0,0,0,1
8478408,Travis,Dermott,0,0,0,0,1
8480434,Sean,Durzi,0,0,0,1,0
8480891,Michael,Kesselring,0,0,0,1,0
8483431,Logan,Cooley,1,0,0,0,1
8480849,Barrett,Hayton,1,0,0,0,1
8477021,Alex,Kerfoot,1,0,0,0,1
8478971,Connor,Ingram,0,0,1,0,1
8479619,Michael,Carcone,1,0,0,0,1
8477951,Nick,Schmaltz,1,0,0,1,0
8478872,Karel,Vejmelka,0,0,1,1,0
8482699,Dylan,Guenther,1,0,0,1,0
8476329,Travis,Boyd,1,0,0,1,0
8479442,Troy,Stecher,0,0,0,1,0
8475762,Derek,Forbort,0,0,0,0,1
8476854,Hampus,Lindholm,0,0,0,0,1
8479987,Morgan,Geekie,1,0,0,1,0
8479546,Oskar,Steen,1,0,0,1,0
8474037,James,van Riemsdyk,1,0,0,0,1
8479325,Charlie,McAvoy,0,0,0,1,0
8479365,Trent,Frederic,1,0,0,0,1
8473473,Milan,Lucic,1,0,0,0,1
8476999,Linus,Ullmark,0,0,1,0,1
8480003,Jesper,Boqvist,1,0,0,0,1
8478498,Jake,DeBrusk,1,0,0,0,1
8480880,Jakub,Lauko,1,0,0,0,1
8473419,Brad,Marchand,1,0,0,0,1
8478409,Anthony,Richard,1,0,0,0,1
8478401,Pavel,Zacha,1,0,0,0,1
8478443,Brandon,Carlo,0,0,0,1,0
8478450,Parker,Wotherspoon,0,0,0,0,1
8478046,Danton,Heinen,1,0,0,0,1
8477956,David,Pastrnak,1,0,0,1,0
8474031,Kevin,Shattenkirk,0,0,0,1,0
8476891,Matt,Grzelcyk,0,0,0,0,1
8475745,Charlie,Coyle,1,0,0,1,0
8480280,Jeremy,Swayman,0,0,1,0,1
8483505,Matthew,Poitras,1,0,0,1,0
8479420,Tage,Thompson,1,0,0,1,0
8484145,Zach,Benson,1,0,0,0,1
8479999,Casey,Mittelstadt,1,0,0,0,1
8477949,Alex,Tuch,1,0,0,1,0
8477365,Connor,Clifton,0,0,0,1,0
8482671,Owen,Power,0,0,0,0,1
8480045,Ukko-Pekka,Luukkonen,0,0,1,0,1
8473449,Kyle,Okposo,1,0,0,1,0
8478109,Victor,Olofsson,1,0,0,0,1
8475784,Jeff,Skinner,1,0,0,0,1
8480196,Jacob,Bryson,0,0,0,0,1
8473446,Erik,Johnson,0,0,0,1,0
8477480,Eric,Comrie,0,0,1,0,1
8478413,Jordan,Greenway,1,0,0,0,1
8481522,Peyton,Krebs,1,0,0,0,1
8482097,Jack,Quinn,1,0,0,1,0
8480807,Mattias,Samuelsson,0,0,0,0,1
8481528,Dylan,Cozens,1,0,0,1,0
8476878,Zemgus,Girgensons,1,0,0,0,1
8482175,JJ,Peterka,1,0,0,0,1
8480762,Eric,Robinson,1,0,0,0,1
8481564,Ryan,Johnson,0,0,0,0,1
8480035,Henri,Jokiharju,0,0,0,1,0
8480839,Rasmus,Dahlin,0,0,0,0,1
8478421,A.J.,Greer,1,0,0,0,1
8481068,Yegor,Sharangovich,1,0,0,0,1
8477346,MacKenzie,Weegar,0,0,0,1,0
8474150,Mikael,Backlund,1,0,0,0,1
8482652,Walker,Duehr,1,0,0,1,0
8481028,Martin,Pospisil,1,0,0,0,1
8481655,Cole,Schwindt,1,0,0,1,0
8476399,Blake,Coleman,1,0,0,0,1
8475172,Nazem,Kadri,1,0,0,0,1
8481592,Jakob,Pelletier,1,0,0,0,1
8478397,Rasmus,Andersson,0,0,0,1,0
8475690,Chris,Tanev,0,0,0,1,0
8478233,Andrew,Mangiapane,1,0,0,0,1
8482074,Connor,Zary,1,0,0,0,1
8478396,Noah,Hanifin,0,0,0,0,1
8478435,Dan,Vladar,0,0,1,0,1
8479291,Kevin,Rooney,1,0,0,0,1
8474593,Jacob,Markstrom,0,0,1,0,1
8481692,Dustin,Wolf,0,0,1,0,1
8483808,Andrei,Kuzmenko,1,0,0,1,0
8478502,Dennis,Gilbert,0,0,0,0,1
8478430,Oliver,Kylington,0,0,0,0,1
8477851,Jordan,Oesterle,0,0,0,0,1
8476456,Jonathan,Huberdeau,1,0,0,0,1
8481167,Brayden,Pachal,0,0,0,1,0
8476921,Jordan,Martinook,1,0,0,0,1
8476882,Teuvo,Teravainen,1,0,0,0,1
8475883,Frederik,Andersen,0,0,1,0,1
8478427,Sebastian,Aho,1,0,0,0,1
8478047,Michael,Bunting,1,0,0,0,1
8480039,Martin,Necas,1,0,0,1,0
8477950,Tony,DeAngelo,0,0,0,1,0
8477293,Antti,Raanta,0,0,1,0,1
8478970,Jalen,Chatfield,0,0,0,1,0
8473533,Jordan,Staal,1,0,0,0,1
8476958,Jaccob,Slavin,0,0,0,0,1
8480835,Jack,Drury,1,0,0,0,1
8475855,Jesper,Fast,1,0,0,1,0
8482093,Seth,Jarvis,1,0,0,1,0
8477962,Brendan,Lemieux,1,0,0,0,1
8481611,Pyotr,Kochetkov,0,0,1,0,1
8477484,Spencer,Martin,0,0,1,0,1
8480830,Andrei,Svechnikov,1,0,0,0,1
8476474,Stefan,Noesen,1,0,0,1,0
8470613,Brent,Burns,0,0,0,1,0
8475200,Dmitry,Orlov,0,0,0,0,1
8477488,Brett,Pesce,0,0,0,1,0
8480829,Jesperi,Kotkaniemi,1,0,0,0,1
8476869,Brady,Skjei,0,0,0,0,1
8476960,Andreas,Athanasiou,1,0,0,0,1
8478463,Anthony,Beauvillier,1,0,0,0,1
8484144,Connor,Bedard,1,0,0,1,0
8480252,Cole,Guttman,1,0,0,1,0
8479383,Boris,Katchouk,1,0,0,0,1
8480798,Philipp,Kurashev,1,0,0,0,1
8479315,Joey,Anderson,1,0,0,1,0
8477987,Ryan,Donato,1,0,0,0,1
8475791,Taylor,Hall,1,0,0,0,1
8479514,Rem,Pitlick,1,0,0,0,1
8477034,Jaycob,Megna,0,0,0,0,1
8475852,Petr,Mrazek,0,0,1,0,1
8476278,Colin,Blackwell,1,0,0,1,0
8483466,Kevin,Korchinski,0,0,0,0,1
8482192,Isaak,Phillips,0,0,0,0,1
8481568,Alex,Vlasic,0,0,0,0,1
8479458,Nikita,Zaitsev,0,0,0,1,0
8477450,Jason,Dickinson,1,0,0,0,1
8480025,MacKenzie,Entwistle,1,0,0,1,0
8477495,Seth,Jones,0,0,0,1,0
8476473,Connor,Murphy,0,0,0,1,0
8482821,Arvid,Soderblom,0,0,1,0,1
8481806,Louis,Crevier,0,0,0,1,0
8473422,Nick,Foligno,1,0,0,0,1
8481147,Reese,Johnson,1,0,0,1,0
8479390,Taylor,Raddysh,1,0,0,1,0
8474870,Tyler,Johnson,1,0,0,1,0
8478224,Luke,Philp,1,0,0,1,0
8482117,Lukas,Reichel,1,0,0,0,1
8477482,Zach,Sanford,1,0,0,0,1
8475797,Jarred,Tinordi,0,0,0,0,1
8475793,Ryan,Johansen,1,0,0,1,0
8481641,Joel,Kiviranta,1,0,0,0,1
8481186,Logan,O'Connor,1,0,0,1,0
8471677,Jack,Johnson,0,0,0,0,1
8481020,Justus,Annunen,0,0,1,0,1
8477073,Kurtis,MacDermid,0,0,0,0,1
8477494,Jonathan,Drouin,1,0,0,0,1
8477476,Artturi,Lehkonen,1,0,0,0,1
8470610,Zach,Parise,1,0,0,0,1
8478420,Mikko,Rantanen,1,0,0,0,1
8479398,Samuel,Girard,0,0,0,0,1
8478038,Devon,Toews,0,0,0,0,1
8477425,Miles,Wood,1,0,0,0,1
8480382,Alexandar,Georgiev,0,0,1,0,1
8479525,Ross,Colton,1,0,0,0,1
8480069,Cale,Makar,0,0,0,1,0
8478028,Fredrik,Olofsson,1,0,0,0,1
8481524,Bowen ,Byram,0,0,0,0,1
8478452,Caleb,Jones,0,0,0,0,1
8476312,Josh,Manson,0,0,0,1,0
8471699,Andrew,Cogliano,1,0,0,0,1
8477492,Nathan,MacKinnon,1,0,0,1,0
8482475,Yegor,Chinakhov,1,0,0,0,1
8478458,Jack,Roslovic,1,0,0,1,0
8480074,Alexandre,Texier,1,0,0,0,1
8479402,Jake,Bean,0,0,0,0,1
8478500,Ivan,Provorov,0,0,0,0,1
8478007,Elvis,Merzlikins,0,0,1,0,1
8480205,Emil,Bemstrom,1,0,0,1,0
8476346,Johnny,Gaudreau,1,0,0,0,1
8475790,Erik,Gudbranson,0,0,0,1,0
8476923,Damon,Severson,0,0,0,1,0
8479369,Andrew,Peeke,0,0,0,1,0
8478460,Zach,Werenski,0,0,0,0,1
8480193,Daniil,Tarasov,0,0,1,0,1
8479941,Justin,Danforth,1,0,0,1,0
8484166,Adam,Fantilli,1,0,0,0,1
8476432,Boone,Jenner,1,0,0,0,1
8481716,Dmitri,Voronkov,1,0,0,0,1
8482660,Kent,Johnson,1,0,0,0,1
8479671,Mathieu,Olivier,1,0,0,1,0
8480871,Adam,Boqvist,0,0,0,1,0
8476374,Sean,Kuraly,1,0,0,0,1
8480893,Kirill,Marchenko,1,0,0,1,0
8482705,Cole,Sillinger,1,0,0,0,1
8474149,Evgenii,Dadonov,1,0,0,0,1
8476889,Radek,Faksa,1,0,0,0,1
8478975,Mason,Marchment,1,0,0,0,1
8477810,Joel,Hanley,0,0,0,0,1
8478449,Roope,Hintz,1,0,0,0,1
8480027,Jason,Robertson,1,0,0,0,1
8475794,Tyler,Seguin,1,0,0,1,0
