player_id,firstName,lastName,pos_F,pos_D,pos_G,hand_R,hand_L
8475461,Andrew,Agozzino,1,0,0,0,1
8470612,Ryan,Getzlaf,1,0,0,1,0
8479968,Vinni,Lettieri,1,0,0,1,0
8477947,Sonny,Milano,1,0,0,0,1
8477938,Haydn,Fleury,0,0,0,0,1
8475825,Jani,Hakanpää,0,0,0,1,0
8476312,Josh,Manson,0,0,0,1,0
8479368,Max,Jones,1,0,0,0,1
8481533,Trevor,Zegras,1,0,0,0,1
8474031,Kevin,Shattenkirk,0,0,0,1,0
8480186,Alexander,Volkov,1,0,0,0,1
8476854,Hampus,Lindholm,0,0,0,0,1
8479372,Joshua,Mahura,0,0,0,0,1
8476434,John,Gibson,0,0,1,0,1
8470655,David,Backes,1,0,0,1,0
8475235,Nicolas,Deslauriers,1,0,0,0,1
8480806,Isac,Lundestrom,1,0,0,0,1
8475764,Cam,Fowler,0,0,0,0,1
8478873,Troy,Terry,1,0,0,1,0
8477018,Ben,Hutton,0,0,0,0,1
8480031,Maxime,Comtois,1,0,0,0,1
8478029,Chase,De Leo,1,0,0,0,1
8474641,Adam,Henrique,1,0,0,0,1
8476407,Andy,Welinski,0,0,0,1,0
8476932,Anthony,Stolarz,0,0,1,0,1
8475842,Sam,Carrick,1,0,0,1,0
8478046,Danton,Heinen,1,0,0,0,1
8475164,Jakob,Silfverberg,1,0,0,1,0
8482142,Jamie,Drysdale,0,0,0,1,0
8468011,Ryan,Miller,0,0,1,0,1
8474683,Derek,Grant,1,0,0,0,1
8476483,Rickard,Rakell,1,0,0,1,0
8477240,Carter,Rowney,1,0,0,1,0
8479351,Sam,Steel,1,0,0,0,1
8481122,Simon,Benoit,0,0,0,0,1
8478491,Jacob,Larsson,0,0,0,0,1
8475808,Michael,Chaput,1,0,0,0,1
8477401,John,Hayden,1,0,0,1,0
8479345,Jakob,Chychrun,0,0,0,0,1
8478474,Lawson,Crouse,1,0,0,0,1
8478476,Kyle,Capobianco,0,0,0,0,1
8477512,Frederik,Gauthier,1,0,0,0,1
8473548,Phil,Kessel,1,0,0,1,0
8474604,Aaron,Ness,0,0,0,0,1
8473544,Derick,Brassard,1,0,0,0,1
8478047,Michael,Bunting,1,0,0,0,1
8478211,Dryden,Hunt,1,0,0,0,1
8475171,Oliver,Ekman-Larsson,0,0,0,0,1
8479465,Drake,Caggiula,1,0,0,0,1
8477392,Hudson,Fasching,1,0,0,1,0
8478432,Christian,Fischer,1,0,0,1,0
8478856,Conor,Garland,1,0,0,1,0
8479343,Clayton,Keller,1,0,0,0,1
8481599,Victor,Soderstrom,0,0,0,1,0
8475728,Johan,Larsson,1,0,0,0,1
8477951,Nick,Schmaltz,1,0,0,1,0
8474218,Jason,Demers,0,0,0,1,0
8471769,Niklas,Hjalmarsson,0,0,0,0,1
8477293,Antti,Raanta,0,0,1,0,1
8477989,Christian,Dvorak,1,0,0,0,1
8480849,Barrett,Hayton,1,0,0,0,1
8475752,Tyler,Pitlick,1,0,0,1,0
8480913,Jordan,Gross,0,0,0,1,0
8477851,Jordan,Oesterle,0,0,0,0,1
8475311,Darcy,Kuemper,0,0,1,0,1
8480890,Jan,Jenik,1,0,0,0,1
8478967,Lane,Pederson,1,0,0,1,0
8471274,Alex,Goligoski,0,0,0,0,1
8480950,Ilya,Lyubushkin,0,0,0,1,0
8478499,Adin,Hill,0,0,1,0,1
8481031,Ivan,Prosvetov,0,0,1,0,1
8471276,David,Krejci,1,0,0,1,0
8478443,Brandon,Carlo,0,0,0,1,0
8479325,Charlie,McAvoy,0,0,0,1,0
8475186,John,Moore,0,0,0,0,1
8476422,Mike,Reilly,0,0,0,0,1
8473419,Brad,Marchand,1,0,0,0,1
8478415,Jakub,Zboril,0,0,0,0,1
8470860,Jaroslav,Halak,0,0,1,0,1
8478888,Cameron,Hughes,1,0,0,0,1
8477941,Nick,Ritchie,1,0,0,0,1
8478485,Zach,Senyshyn,1,0,0,1,0
8475225,Craig,Smith,1,0,0,1,0
8477365,Connor,Clifton,0,0,0,1,0
8478468,Jeremy,Lauzon,0,0,0,0,1
