season,team,player_id,headshot,firstName,lastName,positionCode,shootsCatches,sweaterNumber,heightInInches,weightInPounds,heightInCentimeters,weightInKilograms,birthDate,birthCity,birthCountry,birthStateProvince,pos_F,pos_D,pos_G,hand_R,hand_L
2016,ANA,8471699,https://assets.nhle.com/mugs/nhl/20152016/ANA/8471699.png,Andrew,Cogliano,L,L,7,70,179,178,81,1987-06-14,Toronto,CAN,ON,1,0,0,0,1
2016,ANA,8476384,https://assets.nhle.com/mugs/nhl/20152016/ANA/8476384.png,Max,Friberg,L,R,43,71,200,180,91,1992-11-20,Skovde,SWE,"",1,0,0,1,0
2016,ANA,8476116,https://assets.nhle.com/mugs/nhl/20152016/ANA/8476116.png,Ryan,Garbutt,C,L,16,72,195,183,88,1985-08-12,Edmonton,CAN,AB,1,0,0,0,1
2016,ANA,8470612,https://assets.nhle.com/mugs/nhl/20152016/ANA/8470612.png,Ryan,Getzlaf,C,R,15,76,220,193,100,1985-05-10,Regina,CAN,SK,1,0,0,1,0
2016,ANA,8474176,https://assets.nhle.com/mugs/nhl/20152016/ANA/8474176.png,Carl,Hagelin,L,L,26,72,183,183,83,1988-08-23,Sodertalje,SWE,"",1,0,0,0,1
2016,ANA,8467423,https://assets.nhle.com/mugs/nhl/20152016/ANA/8467423.png,Shawn,Horcoff,C,L,22,73,210,185,95,1978-09-17,Trail,CAN,BC,1,0,0,0,1
2016,ANA,8469490,https://assets.nhle.com/mugs/nhl/20152016/ANA/8469490.png,Tim,Jackman,R,R,18,74,225,188,102,1981-11-14,Minot,USA,ND,1,0,0,1,0
2016,ANA,8470616,https://assets.nhle.com/mugs/nhl/20152016/ANA/8470616.png,Ryan,Kesler,C,R,17,74,206,188,93,1984-08-31,Livonia,USA,MI,1,0,0,1,0
2016,ANA,8474034,https://assets.nhle.com/mugs/nhl/20152016/ANA/8474034.png,Patrick,Maroon,L,L,19,75,234,191,106,1988-04-23,St. Louis,USA,MO,1,0,0,0,1
2016,ANA,8473465,https://assets.nhle.com/mugs/nhl/20152016/ANA/8473465.png,Jamie,McGinn,L,L,88,73,205,185,93,1988-08-05,Fergus,CAN,ON,1,0,0,0,1
2016,ANA,8476474,https://assets.nhle.com/mugs/nhl/20152016/ANA/8476474.png,Stefan,Noesen,R,R,64,73,205,185,93,1993-02-12,Plano,USA,TX,1,0,0,1,0
2016,ANA,8474102,https://assets.nhle.com/mugs/nhl/20152016/ANA/8474102.png,David,Perron,L,R,57,73,196,185,89,1988-05-28,Sherbrooke,CAN,QC,1,0,0,1,0
2016,ANA,8470621,https://assets.nhle.com/mugs/nhl/20152016/ANA/8470621.png,Corey,Perry,R,R,10,75,208,191,94,1985-05-16,Peterborough,CAN,ON,1,0,0,1,0
2016,ANA,8475204,https://assets.nhle.com/mugs/nhl/20152016/ANA/8475204.png,Brandon,Pirri,C,L,11,73,180,185,82,1991-04-10,Toronto,CAN,ON,1,0,0,0,1
2016,ANA,8476483,https://assets.nhle.com/mugs/nhl/20152016/ANA/8476483.png,Rickard,Rakell,L,R,67,73,195,185,88,1993-05-05,Sundbyberg,SWE,"",1,0,0,1,0
2016,ANA,8477941,https://assets.nhle.com/mugs/nhl/20152016/ANA/8477941.png,Nick,Ritchie,L,L,37,75,236,191,107,1995-12-05,Orangeville,CAN,ON,1,0,0,0,1
2016,ANA,8471390,https://assets.nhle.com/mugs/nhl/20152016/ANA/8471390.png,Mike,Santorelli,C,R,25,72,189,183,86,1985-12-14,Vancouver,CAN,BC,1,0,0,1,0
2016,ANA,8478137,https://assets.nhle.com/mugs/nhl/20152016/ANA/8478137.png,Jiri,Sekac,L,L,46,73,185,185,84,1992-06-10,Kladno,CZE,"",1,0,0,0,1
2016,ANA,8475958,https://assets.nhle.com/mugs/nhl/20152016/ANA/8475958.png,Michael,Sgarbossa,C,L,48,72,179,183,81,1992-07-25,Campbellville,CAN,ON,1,0,0,0,1
2016,ANA,8475164,https://assets.nhle.com/mugs/nhl/20152016/ANA/8475164.png,Jakob,Silfverberg,R,R,33,73,207,185,94,1990-10-13,Gavle,SWE,"",1,0,0,1,0
2016,ANA,8473485,https://assets.nhle.com/mugs/nhl/20152016/ANA/8473485.png,Chris,Stewart,R,R,29,74,242,188,110,1987-10-30,Toronto,CAN,ON,1,0,0,1,0
2016,ANA,8470775,https://assets.nhle.com/mugs/nhl/20152016/ANA/8470775.png,Nate,Thompson,C,L,44,73,205,185,93,1984-10-05,Anchorage,USA,AK,1,0,0,0,1
2016,ANA,8475780,https://assets.nhle.com/mugs/nhl/20152016/ANA/8475780.png,Chris,Wagner,C,R,21,72,192,183,87,1991-05-27,Walpole,USA,MA,1,0,0,1,0
2016,ANA,8476158,https://assets.nhle.com/mugs/nhl/20152016/ANA/8476158.png,Harry,Zolnierczyk,C,L,41,71,180,180,82,1987-09-01,Toronto,CAN,ON,1,0,0,0,1
2016,ANA,8469598,https://assets.nhle.com/mugs/nhl/20152016/ANA/8469598.png,Kevin,Bieksa,D,R,3,73,197,185,89,1981-06-16,Grimsby,CAN,ON,0,0,0,1,0
2016,ANA,8475155,https://assets.nhle.com/mugs/nhl/20152016/ANA/8475155.png,Simon,Despres,D,L,6,76,218,193,99,1991-07-27,Laval,CAN,QC,0,0,0,0,1
2016,ANA,8475764,https://assets.nhle.com/mugs/nhl/20152016/ANA/8475764.png,Cam,Fowler,D,L,4,74,215,188,98,1991-12-05,Windsor,CAN,ON,0,0,0,0,1
2016,ANA,8473560,https://assets.nhle.com/mugs/nhl/20152016/ANA/8473560.png,Korbinian,Holzer,D,R,5,75,213,191,97,1988-02-16,Munich,DEU,"",0,0,0,1,0
2016,ANA,8476854,https://assets.nhle.com/mugs/nhl/20152016/ANA/8476854.png,Hampus,Lindholm,D,L,47,76,215,193,98,1994-01-20,Helsingborg,SWE,"",0,0,0,0,1
2016,ANA,8476312,https://assets.nhle.com/mugs/nhl/20152016/ANA/8476312.png,Josh,Manson,D,R,42,75,218,191,99,1991-10-07,Hinsdale,USA,IL,0,0,0,1,0
2016,ANA,8470886,https://assets.nhle.com/mugs/nhl/20152016/ANA/8470886.png,Clayton,Stoner,D,L,3,76,216,193,98,1985-02-19,Port McNeill,CAN,BC,0,0,0,0,1
2016,ANA,8477447,https://assets.nhle.com/mugs/nhl/20152016/ANA/8477447.png,Shea,Theodore,D,L,53,74,197,188,89,1995-08-03,Aldergrove,CAN,BC,0,0,0,0,1
2016,ANA,8475222,https://assets.nhle.com/mugs/nhl/20152016/ANA/8475222.png,Sami,Vatanen,D,R,45,70,185,178,84,1991-06-03,Jyväskylä,FIN,"",0,0,0,1,0
2016,ANA,8475883,https://assets.nhle.com/mugs/nhl/20152016/ANA/8475883.png,Frederik,Andersen,G,L,31,76,238,193,108,1989-10-02,Herning,DNK,"",0,0,1,0,1
2016,ANA,8476434,https://assets.nhle.com/mugs/nhl/20152016/ANA/8476434.png,John,Gibson,G,L,36,74,210,188,95,1993-07-14,Pittsburgh,USA,PA,0,0,1,0,1
2016,ANA,8471418,https://assets.nhle.com/mugs/nhl/20152016/ANA/8471418.png,Anton,Khudobin,G,L,30,71,210,180,95,1986-05-07,Ust-Kamenogorsk,KAZ,"",0,0,1,0,1
2016,ARI,8474571,https://assets.nhle.com/mugs/nhl/20152016/ARI/8474571.png,Mikkel,Boedker,L,L,89,71,207,180,94,1989-12-16,Brondby,DNK,"",1,0,0,0,1
2016,ARI,8471231,https://assets.nhle.com/mugs/nhl/20152016/ARI/8471231.png,Kyle,Chipchura,C,L,24,74,203,188,92,1986-02-19,Westlock,CAN,AB,1,0,0,0,1
2016,ARI,8475414,https://assets.nhle.com/mugs/nhl/20152016/ARI/8475414.png,Craig,Cunningham,L,R,22,70,184,178,83,1990-09-13,Trail,CAN,BC,1,0,0,1,0
2016,ARI,8477460,https://assets.nhle.com/mugs/nhl/20152016/ARI/8477460.png,Laurent,Dauphin,C,L,26,72,186,183,84,1995-03-27,Repentigny,CAN,QC,1,0,0,0,1
2016,ARI,8462038,https://assets.nhle.com/mugs/nhl/20152016/ARI/8462038.png,Shane,Doan,R,R,19,73,223,185,101,1976-10-10,Halkirk,CAN,AB,1,0,0,1,0
2016,ARI,8477503,https://assets.nhle.com/mugs/nhl/20152016/ARI/8477503.png,Max,Domi,L,L,16,70,194,178,88,1995-03-02,Winnipeg,CAN,MB,1,0,0,0,1
2016,ARI,8471703,https://assets.nhle.com/mugs/nhl/20152016/ARI/8471703.png,Steve,Downie,R,R,17,71,191,180,87,1987-04-03,Newmarket,CAN,ON,1,0,0,1,0
2016,ARI,8477407,https://assets.nhle.com/mugs/nhl/20152016/ARI/8477407.png,Anthony,Duclair,L,L,10,71,197,180,89,1995-08-26,Pointe-Claire,CAN,QC,1,0,0,0,1
2016,ARI,8477715,https://assets.nhle.com/mugs/nhl/20152016/ARI/8477715.png,Tyler,Gaudet,C,L,45,75,217,191,98,1993-04-04,Hamilton,CAN,ON,1,0,0,0,1
2016,ARI,8470159,https://assets.nhle.com/mugs/nhl/20152016/ARI/8470159.png,Boyd,Gordon,C,R,15,72,200,183,91,1983-10-19,Unity,CAN,SK,1,0,0,1,0
2016,ARI,8471691,https://assets.nhle.com/mugs/nhl/20152016/ARI/8471691.png,Martin,Hanzal,C,L,11,78,230,198,104,1987-02-20,Pisek,CZE,"",1,0,0,0,1
2016,ARI,8474138,https://assets.nhle.com/mugs/nhl/20152016/ARI/8474138.png,Dustin,Jeffrey,C,L,37,73,205,185,93,1988-02-27,Sarnia,CAN,ON,1,0,0,0,1
2016,ARI,8476921,https://assets.nhle.com/mugs/nhl/20152016/ARI/8476921.png,Jordan,Martinook,L,L,48,72,196,183,89,1992-07-25,Brandon,CAN,MB,1,0,0,0,1
2016,ARI,8478928,https://assets.nhle.com/mugs/nhl/20152016/ARI/8478928.png,Sergei,Plotnikov,L,L,61,74,202,188,92,1990-06-03,Komsomolsk,RUS,"",1,0,0,0,1
2016,ARI,8470755,https://assets.nhle.com/mugs/nhl/20152016/ARI/8470755.png,Brad,Richardson,C,L,15,72,190,183,86,1985-02-04,Belleville,CAN,ON,1,0,0,0,1
2016,ARI,8476356,https://assets.nhle.com/mugs/nhl/20152016/ARI/8476356.png,Tobias,Rieder,R,L,8,71,189,180,86,1993-01-10,Landshut,DEU,"",1,0,0,0,1
2016,ARI,8473722,https://assets.nhle.com/mugs/nhl/20152016/ARI/8473722.png,John,Scott,L,L,28,80,260,203,118,1982-09-26,Edmonton,CAN,AB,1,0,0,0,1
2016,ARI,8478137,https://assets.nhle.com/mugs/nhl/20152016/ARI/8478137.png,Jiri,Sekac,L,L,36,73,185,185,84,1992-06-10,Kladno,CZE,"",1,0,0,0,1
2016,ARI,8474554,https://assets.nhle.com/mugs/nhl/20152016/ARI/8474554.png,Eric,Selleck,L,L,42,74,208,188,94,1987-10-20,Brockville,CAN,ON,1,0,0,0,1
2016,ARI,8467338,https://assets.nhle.com/mugs/nhl/20152016/ARI/8467338.png,Alex,Tanguay,L,L,40,73,194,185,88,1979-11-21,Ste-Justine,CAN,QC,1,0,0,0,1
2016,ARI,8475749,https://assets.nhle.com/mugs/nhl/20152016/ARI/8475749.png,Christian,Thomas,L,R,38,69,175,175,79,1992-05-26,Toronto,CAN,ON,1,0,0,1,0
2016,ARI,8474588,https://assets.nhle.com/mugs/nhl/20152016/ARI/8474588.png,Viktor,Tikhonov,R,R,9,74,189,188,86,1988-05-12,Riga,LVA,"",1,0,0,1,0
2016,ARI,8468535,https://assets.nhle.com/mugs/nhl/20152016/ARI/8468535.png,Antoine,Vermette,C,L,50,73,197,185,89,1982-07-20,St. Agapit,CAN,QC,1,0,0,0,1
2016,ARI,8471856,https://assets.nhle.com/mugs/nhl/20152016/ARI/8471856.png,Joe,Vitale,C,R,14,71,205,180,93,1985-08-20,St. Louis,USA,MO,1,0,0,1,0
2016,ARI,8475246,https://assets.nhle.com/mugs/nhl/20152016/ARI/8475246.png,Kevin,Connauton,D,L,44,74,205,188,93,1990-02-23,Edmonton,CAN,AB,0,0,0,0,1
2016,ARI,8476403,https://assets.nhle.com/mugs/nhl/20152016/ARI/8476403.png,Klas,Dahlbeck,D,L,34,75,207,191,94,1991-07-06,Katrineholm,SWE,"",0,0,0,0,1
2016,ARI,8475171,https://assets.nhle.com/mugs/nhl/20152016/ARI/8475171.png,Oliver,Ekman-Larsson,D,L,23,74,200,188,91,1991-07-17,Karlskrona,SWE,"",0,0,0,0,1
2016,ARI,8475206,https://assets.nhle.com/mugs/nhl/20152016/ARI/8475206.png,Stefan,Elliott,D,R,45,73,190,185,86,1991-01-30,Vancouver,CAN,BC,0,0,0,1,0
2016,ARI,8474005,https://assets.nhle.com/mugs/nhl/20152016/ARI/8474005.png,Alex,Grant,D,R,47,75,210,191,95,1989-01-20,Antigonish,CAN,NS,0,0,0,1,0
2016,ARI,8471269,https://assets.nhle.com/mugs/nhl/20152016/ARI/8471269.png,Nicklas,Grossmann,D,L,2,76,230,193,104,1985-01-22,Stockholm,SWE,"",0,0,0,0,1
2016,ARI,8469760,https://assets.nhle.com/mugs/nhl/20152016/ARI/8469760.png,Zbynek,Michalek,D,R,4,74,210,188,95,1982-12-23,Jindrichuv Hradec,CZE,"",0,0,0,1,0
2016,ARI,8476473,https://assets.nhle.com/mugs/nhl/20152016/ARI/8476473.png,Connor,Murphy,D,R,5,76,212,193,96,1993-03-26,Dublin,USA,OH,0,0,0,1,0
2016,ARI,8475194,https://assets.nhle.com/mugs/nhl/20152016/ARI/8475194.png,Philip,Samuelsson,D,L,25,74,194,188,88,1991-07-26,Leksand,SWE,"",0,0,0,0,1
2016,ARI,8474628,https://assets.nhle.com/mugs/nhl/20152016/ARI/8474628.png,Michael,Stone,D,R,26,75,210,191,95,1990-06-07,Winnipeg,CAN,MB,0,0,0,1,0
2016,ARI,8475797,https://assets.nhle.com/mugs/nhl/20152016/ARI/8475797.png,Jarred,Tinordi,D,L,28,78,229,198,104,1992-02-20,Millersville,USA,MD,0,0,0,0,1
2016,ARI,8475839,https://assets.nhle.com/mugs/nhl/20152016/ARI/8475839.png,Louis,Domingue,G,R,35,75,208,191,94,1992-03-06,St-Hyacinthe,CAN,QC,0,0,1,1,0
2016,ARI,8474765,https://assets.nhle.com/mugs/nhl/20152016/ARI/8474765.png,Anders,Lindback,G,L,29,78,215,198,98,1988-05-03,Gavle,SWE,"",0,0,1,0,1
2016,ARI,8469608,https://assets.nhle.com/mugs/nhl/20152016/ARI/8469608.png,Mike,Smith,G,L,41,77,220,196,100,1982-03-22,Kingston,CAN,ON,0,0,1,0,1
2016,ARI,8478999,https://assets.nhle.com/mugs/nhl/20152016/ARI/8478999.png,Niklas,Treutle,G,L,60,74,185,188,84,1991-04-29,Nuremberg,DEU,"",0,0,1,0,1
2016,BOS,8478569,https://assets.nhle.com/mugs/nhl/20152016/BOS/8478569.png,Noel,Acciari,C,R,55,70,209,178,95,1991-12-01,Johnston,USA,RI,1,0,0,1,0
2016,BOS,8473492,https://assets.nhle.com/mugs/nhl/20152016/BOS/8473492.png,Matt,Beleskey,L,L,39,72,207,183,94,1988-06-07,Windsor,CAN,ON,1,0,0,0,1
2016,BOS,8470638,https://assets.nhle.com/mugs/nhl/20152016/BOS/8470638.png,Patrice,Bergeron,C,R,37,73,196,185,89,1985-07-24,L'Ancienne-Lorette,CAN,QC,1,0,0,1,0
2016,BOS,8475792,https://assets.nhle.com/mugs/nhl/20152016/BOS/8475792.png,Brett,Connolly,R,R,14,75,198,191,90,1992-05-02,Campbell River,CAN,BC,1,0,0,1,0
2016,BOS,8470626,https://assets.nhle.com/mugs/nhl/20152016/BOS/8470626.png,Loui,Eriksson,R,L,21,74,179,188,81,1985-07-17,Gothenburg,SWE,"",1,0,0,0,1
2016,BOS,8475157,https://assets.nhle.com/mugs/nhl/20152016/BOS/8475157.png,Landon,Ferraro,C,R,29,72,173,183,78,1991-08-08,Trail,CAN,BC,1,0,0,1,0
2016,BOS,8476495,https://assets.nhle.com/mugs/nhl/20152016/BOS/8476495.png,Seth,Griffith,C,R,53,69,190,175,86,1993-01-04,Wallaceburg,CAN,ON,1,0,0,1,0
2016,BOS,8474625,https://assets.nhle.com/mugs/nhl/20152016/BOS/8474625.png,Jimmy,Hayes,R,R,11,77,215,196,98,1989-11-21,Dorchester,USA,MA,1,0,0,1,0
2016,BOS,8467967,https://assets.nhle.com/mugs/nhl/20152016/BOS/8467967.png,Chris,Kelly,C,L,23,72,190,183,86,1980-11-11,Toronto,CAN,ON,1,0,0,0,1
2016,BOS,8478564,https://assets.nhle.com/mugs/nhl/20152016/BOS/8478564.png,Joonas,Kemppainen,C,L,41,75,223,191,101,1988-04-07,Kajaani,FIN,"",1,0,0,0,1
2016,BOS,8476435,https://assets.nhle.com/mugs/nhl/20152016/BOS/8476435.png,Alex,Khokhlachev,C,L,76,70,181,178,82,1993-09-09,Moscow,RUS,"",1,0,0,0,1
2016,BOS,8471276,https://assets.nhle.com/mugs/nhl/20152016/BOS/8471276.png,David,Krejci,C,R,46,72,192,183,87,1986-04-28,Sternberk,CZE,"",1,0,0,1,0
2016,BOS,8473419,https://assets.nhle.com/mugs/nhl/20152016/BOS/8473419.png,Brad,Marchand,L,L,63,69,176,175,80,1988-05-11,Halifax,CAN,NS,1,0,0,0,1
2016,BOS,8477956,https://assets.nhle.com/mugs/nhl/20152016/BOS/8477956.png,David,Pastrnak,R,R,88,73,195,185,88,1996-05-25,Havirov,CZE,"",1,0,0,1,0
2016,BOS,8475292,https://assets.nhle.com/mugs/nhl/20152016/BOS/8475292.png,Tyler,Randell,R,R,64,73,198,185,90,1991-06-15,Scarborough,CAN,ON,1,0,0,1,0
2016,BOS,8474736,https://assets.nhle.com/mugs/nhl/20152016/BOS/8474736.png,Zac,Rinaldo,C,L,36,70,192,178,87,1990-06-15,Mississauga,CAN,ON,1,0,0,0,1
2016,BOS,8475727,https://assets.nhle.com/mugs/nhl/20152016/BOS/8475727.png,Ryan,Spooner,C,L,51,71,191,180,87,1992-01-30,Ottawa,CAN,ON,1,0,0,0,1
2016,BOS,8470740,https://assets.nhle.com/mugs/nhl/20152016/BOS/8470740.png,Lee,Stempniak,R,R,18,71,195,180,88,1983-02-04,West Seneca,USA,NY,1,0,0,1,0
2016,BOS,8470171,https://assets.nhle.com/mugs/nhl/20152016/BOS/8470171.png,Max,Talbot,C,L,25,71,186,180,84,1984-02-11,Lemoyne,CAN,QC,1,0,0,0,1
2016,BOS,8478366,https://assets.nhle.com/mugs/nhl/20152016/BOS/8478366.png,Frank,Vatrano,C,L,72,71,197,180,89,1994-03-14,East Longmeadow,USA,MA,1,0,0,0,1
2016,BOS,8465009,https://assets.nhle.com/mugs/nhl/20152016/BOS/8465009.png,Zdeno,Chara,D,L,33,81,250,206,113,1977-03-18,Trencin,SVK,"",0,0,0,0,1
